Hotel_ID;Hotel_Location;Hotel_Location_Category;Number_Of_Rooms;Hotel_Size;Hotel_Size_Category;Product_ID;Customer_Income_Level;Income_Level_Category;Booking_Date_Adjusted;Check_In_Date_Adjusted;Check_Out_Date_Adjusted;Distribution_Channel_number;Distribution_Channel;Advance_Purchase_Adjusted;Party_Size;Party_Size_Description;Party_Size_Category;Length_of_Stay_Adjusted;Nightly_Rate_Category;Nightly_Rate;Total_Revenue;Rate_number;Rate_number_description;Room_Type_number;Room_Type_number_description;Merge_Indicator;Membership_Status;VIP_Membership_Status
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;19/03/2007;20/03/2007;21/03/2007;3;WEB;1;1;Single;1;1;2;134;134;4;Discount Rate Less Restricted Than Advance Purchase;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;19/03/2007;30/03/2007;31/03/2007;1;CRO/Hotel;11;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;116;348;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;19/03/2007;27/03/2007;28/03/2007;3;WEB;8;1;Single;1;1;2;105;105;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;19/03/2007;18/03/2007;19/03/2007;1;CRO/Hotel;-1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;38;Medium;1;19/03/2007;29/03/2007;30/03/2007;1;CRO/Hotel;10;1;Single;1;1;2;107;107;7;Accommodation Combined with Airport/Airline Services;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;41;Medium;1;19/03/2007;04/04/2007;05/04/2007;1;CRO/Hotel;16;3;Triple;3;1;2;116;116;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;19/03/2007;19/03/2007;20/03/2007;3;WEB;0;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;3;Triple;3;1;2;125;125;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;32;Medium;1;19/03/2007;23/03/2007;24/03/2007;1;CRO/Hotel;4;2;Double;2;1;2;89;89;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;2;Double;2;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;116;348;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;19/03/2007;27/03/2007;28/03/2007;1;CRO/Hotel;8;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;12;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;2;Double;2;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;1;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;115;115;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;20/03/2007;30/03/2007;31/03/2007;1;CRO/Hotel;10;1;Single;1;1;2;149;149;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;3;Medium;1;17/03/2007;20/03/2007;21/03/2007;2;GDS;3;1;Single;1;1;2;134;134;4;Discount Rate Less Restricted Than Advance Purchase;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;6;Medium;1;16/03/2007;20/03/2007;22/03/2007;3;WEB;4;1;Single;1;2;2;134;268;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;115;115;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;116;348;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;6;Medium;1;19/03/2007;20/03/2007;22/03/2007;3;WEB;1;1;Single;1;2;2;134;268;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;-1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;6; Standard Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;125;375;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;116;348;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;13;Medium;1;19/03/2007;05/04/2007;06/04/2007;3;WEB;17;4;Quad;4;1;1;80;80;4;Discount Rate Less Restricted Than Advance Purchase;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;116;348;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;08/04/2007;09/04/2007;3;WEB;19;1;Single;1;1;1;79;79;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;38;Medium;1;19/03/2007;26/03/2007;29/03/2007;1;CRO/Hotel;7;1;Single;1;3;2;107;321;7;Accommodation Combined with Airport/Airline Services;2; King Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;19/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;07/03/2007;14/04/2007;15/04/2007;1;CRO/Hotel;38;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;41;Medium;1;25/03/2007;14/04/2007;15/04/2007;1;CRO/Hotel;20;2;Double;2;1;1;49;49;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;41;Medium;1;20/03/2007;29/03/2007;30/03/2007;1;CRO/Hotel;9;1;Single;1;1;2;98;98;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;9;Medium;1;20/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;2;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;-1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;41;Medium;1;20/03/2007;29/03/2007;30/03/2007;1;CRO/Hotel;9;1;Single;1;1;2;98;98;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;-1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;05/03/2007;19/03/2007;20/03/2007;1;CRO/Hotel;14;2;Double;2;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;149;149;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;20/03/2007;25/03/2007;26/03/2007;1;CRO/Hotel;5;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;08/04/2007;09/04/2007;3;WEB;19;2;Double;2;1;1;79;79;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;129;129;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;20/03/2007;29/03/2007;30/03/2007;3;WEB;9;1;Single;1;1;2;98;98;4;Discount Rate Less Restricted Than Advance Purchase;2; King Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;149;149;2;Rack Rate - Unrestricted Rate;2; King Room;0;3;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;149;149;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;26/03/2007;27/03/2007;3;WEB;6;1;Single;1;1;2;98;98;4;Discount Rate Less Restricted Than Advance Purchase;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;4;Medium;1;20/03/2007;08/04/2007;09/04/2007;3;WEB;19;2;Double;2;1;1;79;79;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;13/03/2007;20/03/2007;22/03/2007;1;CRO/Hotel;7;2;Double;2;2;2;123;246;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;06/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;14;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;8;Medium;1;15/03/2007;21/03/2007;23/03/2007;3;WEB;6;1;Single;1;2;2;125;250;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;7;Medium;1;16/03/2007;21/03/2007;22/03/2007;3;WEB;5;1;Single;1;1;2;125;125;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;134;134;7;Accommodation Combined with Airport/Airline Services;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;34;Medium;1;20/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;2;1;Single;1;1;2;125;125;7;Accommodation Combined with Airport/Airline Services;2; King Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;149;149;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;3;Medium;1;13/03/2007;20/03/2007;21/03/2007;3;WEB;7;1;Single;1;1;2;123;123;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;3;Medium;1;14/03/2007;21/03/2007;22/03/2007;2;GDS;7;2;Double;2;1;2;140;140;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;13;Medium;1;15/03/2007;20/03/2007;21/03/2007;1;CRO/Hotel;5;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;6; Standard Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;4;Medium;1;17/03/2007;21/03/2007;22/03/2007;3;WEB;4;1;Single;1;1;2;134;134;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;21/03/2007;22/03/2007;23/03/2007;3;WEB;1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;16/03/2007;21/03/2007;22/03/2007;3;WEB;5;1;Single;1;1;2;149;149;2;Rack Rate - Unrestricted Rate;6; Standard Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;20/03/2007;20/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;3;2;127;382;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;4;Medium;1;16/03/2007;21/03/2007;22/03/2007;3;WEB;5;1;Single;1;1;2;125;125;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;4;Medium;1;21/03/2007;27/03/2007;30/03/2007;3;WEB;6;2;Double;2;3;2;98;294;4;Discount Rate Less Restricted Than Advance Purchase;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;19;Medium;1;21/03/2007;29/03/2007;30/03/2007;3;WEB;8;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;2; King Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;8;Medium;1;21/03/2007;28/03/2007;29/03/2007;2;GDS;7;2;Double;2;1;2;109;109;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;21/03/2007;27/03/2007;28/03/2007;1;CRO/Hotel;6;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;21/03/2007;23/03/2007;24/03/2007;1;CRO/Hotel;2;1;Single;1;1;2;89;89;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;32;Medium;1;21/03/2007;06/04/2007;07/04/2007;1;CRO/Hotel;16;3;Triple;3;1;1;79;79;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;27/03/2007;28/03/2007;3;WEB;6;1;Single;1;1;2;98;98;4;Discount Rate Less Restricted Than Advance Purchase;2; King Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;21/03/2007;02/04/2007;03/04/2007;1;CRO/Hotel;12;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;50;Medium;1;21/03/2007;03/04/2007;04/04/2007;1;CRO/Hotel;13;4;Quad;4;1;2;116;116;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;20;Medium;1;21/03/2007;28/03/2007;30/03/2007;3;WEB;7;1;Single;1;2;2;109;218;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;119;119;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;2;Medium;1;21/03/2007;01/04/2007;04/04/2007;2;GDS;11;1;Single;1;3;2;139;417;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;21/03/2007;06/04/2007;08/04/2007;1;CRO/Hotel;16;1;Single;1;2;2;89;178;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;21/03/2007;26/03/2007;29/03/2007;1;CRO/Hotel;5;1;Single;1;3;2;109;327;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;2;Medium;1;21/03/2007;01/04/2007;04/04/2007;2;GDS;11;1;Single;1;3;2;139;417;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;119;119;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;19;Medium;1;21/03/2007;28/03/2007;29/03/2007;3;WEB;7;1;Single;1;1;2;109;109;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;8;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;2;Double;2;1;2;119;119;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;29/03/2007;30/03/2007;3;WEB;8;1;Single;1;1;2;96;96;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;119;119;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;9;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;119;119;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;9;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;107;107;7;Accommodation Combined with Airport/Airline Services;2; King Room;0;3;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;28/03/2007;29/03/2007;3;WEB;7;1;Single;1;1;2;96;96;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;21/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;8;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;8;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;21/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;0;2;Double;2;1;2;140;140;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;10;Medium;1;21/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;1;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;4;Medium;1;21/03/2007;06/04/2007;07/04/2007;3;WEB;16;2;Double;2;1;1;79;79;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;38;Medium;1;12/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;9;1;Single;1;1;2;125;125;7;Accommodation Combined with Airport/Airline Services;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;9;Medium;1;12/03/2007;21/03/2007;22/03/2007;3;WEB;9;1;Single;1;1;2;123;123;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";6; Standard Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;06/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;15;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;2;Medium;1;21/03/2007;22/03/2007;23/03/2007;3;WEB;1;1;Single;1;1;2;125;125;4;Discount Rate Less Restricted Than Advance Purchase;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;12;Medium;1;14/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;7;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;7;Medium;1;13/03/2007;22/03/2007;23/03/2007;2;GDS;9;1;Single;1;1;2;119;119;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;11;Medium;1;14/03/2007;22/03/2007;23/03/2007;3;WEB;8;4;Quad;4;1;2;125;125;4;Discount Rate Less Restricted Than Advance Purchase;1; Double Beds Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;13/03/2007;19/03/2007;22/03/2007;1;CRO/Hotel;6;1;Single;1;3;2;139;417;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;22/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;01/03/2007;11/03/2007;22/03/2007;3;WEB;10;1;Single;1;11;2;104;1144;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;23;Medium;1;19/03/2007;19/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;4;2;116;464;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;7;Medium;1;15/03/2007;20/03/2007;22/03/2007;3;WEB;5;1;Single;1;2;2;125;250;4;Discount Rate Less Restricted Than Advance Purchase;6; Standard Room;1;1;0
3;Suburban/Airport;3;160;Medium;2;14;Medium;1;22/03/2007;08/04/2007;09/04/2007;1;CRO/Hotel;17;4;Quad;4;1;2;89;89;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;22/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;129;129;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;17;Medium;1;22/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;125;125;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;2;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;22/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;22/03/2007;21/03/2007;22/03/2007;1;CRO/Hotel;-1;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
3;Suburban/Airport;3;160;Medium;2;31;Medium;1;17/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;5;2;Double;2;1;2;116;116;7;Accommodation Combined with Airport/Airline Services;1; Double Beds Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;22/03/2007;22/03/2007;25/03/2007;1;CRO/Hotel;0;1;Single;1;3;1;59;177;2;Rack Rate - Unrestricted Rate;6; Standard Room;0;2;0
3;Suburban/Airport;3;160;Medium;2;7;Medium;1;22/03/2007;22/03/2007;23/03/2007;3;WEB;0;1;Single;1;1;2;139;139;2;Rack Rate - Unrestricted Rate;6; Standard Room;1;3;0
3;Suburban/Airport;3;160;Medium;2;26;Medium;1;20/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;2;2;Double;2;1;2;125;125;7;Accommodation Combined with Airport/Airline Services;2; King Room;1;0;0
3;Suburban/Airport;3;160;Medium;2;1;Medium;1;22/03/2007;22/03/2007;23/03/2007;1;CRO/Hotel;0;1;Single;1;1;2;100;100;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
